,county,age group,est_population,est_age_16plus_pop,administered_date,partially_vaccinated,total_partially_vaccinated,fully_vaccinated,cumulative_fully_vaccinated,at_least_one_dose,cumulative_at_least_one_dose,cumulative_unvax_total_pop,cumulative_unvax_16plus_pop,% with at least one dose (out of entire pop),% fully vaccinated (out of entire pop)
15292,Inyo,65+,4963.0,4963.0,2021-04-24,24.0,479.0,1.0,2691.0,24.0,3170.0,1793.0,1793.0,0.6387265766673383,0.542212371549466
15293,Santa Barbara,18-49,204141.0,204141.0,2021-03-27,841.0,28032.0,383.0,17263.0,863.0,45295.0,158846.0,158846.0,0.2218809548302399,0.0845641003032218
15294,Inyo,65+,4963.0,4963.0,2021-04-27,1.0,474.0,7.0,2701.0,1.0,3175.0,1788.0,1788.0,0.6397340318355833,0.544227281885956
15295,Santa Barbara,18-49,204141.0,204141.0,2021-03-26,1071.0,27552.0,508.0,16880.0,1235.0,44432.0,159709.0,159709.0,0.21765348460132947,0.08268794607648634
15296,Inyo,50-64,3650.0,3650.0,2020-12-24,2.0,127.0,0.0,0.0,2.0,127.0,3523.0,3523.0,0.034794520547945205,0.0
15297,Santa Barbara,18-49,204141.0,204141.0,2021-03-25,1330.0,26825.0,423.0,16372.0,1439.0,43197.0,160944.0,160944.0,0.21160374447073346,0.0801994699741845
15298,Inyo,50-64,3650.0,3650.0,2020-12-27,0.0,155.0,0.0,0.0,0.0,155.0,3495.0,3495.0,0.04246575342465753,0.0
15299,Santa Barbara,18-49,204141.0,204141.0,2021-03-24,1543.0,25809.0,557.0,15949.0,1962.0,41758.0,162383.0,162383.0,0.20455469503921309,0.07812737274726782
15300,Inyo,50-64,3650.0,3650.0,2021-01-16,0.0,163.0,27.0,149.0,0.0,312.0,3338.0,3338.0,0.08547945205479453,0.04082191780821918
15301,Santa Barbara,18-49,204141.0,204141.0,2021-03-23,2329.0,24404.0,211.0,15392.0,2365.0,39796.0,164345.0,164345.0,0.1949436908803229,0.07539886646974395
15302,Inyo,50-64,3650.0,3650.0,2021-01-01,1.0,194.0,0.0,0.0,1.0,194.0,3456.0,3456.0,0.05315068493150685,0.0
15303,Santa Barbara,18-49,204141.0,204141.0,2021-03-22,1365.0,22250.0,76.0,15181.0,1385.0,37431.0,166710.0,166710.0,0.18335856099460668,0.07436526714378787
15304,Inyo,50-64,3650.0,3650.0,2021-01-08,1.0,240.0,1.0,1.0,1.0,241.0,3409.0,3409.0,0.06602739726027397,0.000273972602739726
15305,Santa Barbara,18-49,204141.0,204141.0,2021-03-21,410.0,20941.0,48.0,15105.0,423.0,36046.0,168095.0,168095.0,0.176574034613331,0.0739929754434435
15306,Inyo,50-64,3650.0,3650.0,2021-01-10,0.0,189.0,19.0,52.0,0.0,241.0,3409.0,3409.0,0.06602739726027397,0.014246575342465753
15307,Santa Barbara,18-49,204141.0,204141.0,2021-03-20,656.0,20566.0,76.0,15057.0,659.0,35623.0,168518.0,168518.0,0.17450193738641429,0.073757843843226
15308,Inyo,50-64,3650.0,3650.0,2021-01-20,13.0,167.0,12.0,177.0,13.0,344.0,3306.0,3306.0,0.09424657534246575,0.048493150684931506
15309,Santa Barbara,18-49,204141.0,204141.0,2021-03-19,1598.0,19983.0,289.0,14981.0,1803.0,34964.0,169177.0,169177.0,0.17127377645842826,0.07338555214288163
15310,Inyo,50-64,3650.0,3650.0,2021-01-26,28.0,239.0,4.0,185.0,28.0,424.0,3226.0,3226.0,0.11616438356164384,0.050684931506849315
15311,Santa Barbara,18-49,204141.0,204141.0,2021-03-18,2303.0,18469.0,189.0,14692.0,2406.0,33161.0,170980.0,170980.0,0.16244164572525852,0.07196986396657212
15312,Inyo,50-64,3650.0,3650.0,2021-01-24,0.0,217.0,0.0,177.0,0.0,394.0,3256.0,3256.0,0.10794520547945205,0.048493150684931506
15313,Santa Barbara,18-49,204141.0,204141.0,2021-03-17,1429.0,16252.0,404.0,14503.0,1750.0,30755.0,173386.0,173386.0,0.1506556742643565,0.07104403329071574
15314,Inyo,50-64,3650.0,3650.0,2021-02-05,36.0,271.0,0.0,239.0,36.0,510.0,3140.0,3140.0,0.13972602739726028,0.06547945205479452
15315,Santa Barbara,18-49,204141.0,204141.0,2021-03-16,1750.0,14906.0,199.0,14099.0,1883.0,29005.0,175136.0,175136.0,0.14208316800642692,0.06906500898888514
15316,Inyo,50-64,3650.0,3650.0,2021-02-01,0.0,236.0,2.0,205.0,0.0,441.0,3209.0,3209.0,0.12082191780821917,0.056164383561643834
15317,Santa Barbara,18-49,204141.0,204141.0,2021-03-15,661.0,13222.0,157.0,13900.0,781.0,27122.0,177019.0,177019.0,0.13285915127289472,0.06809019256298343
15318,Inyo,50-64,3650.0,3650.0,2021-02-03,8.0,233.0,15.0,230.0,8.0,463.0,3187.0,3187.0,0.12684931506849315,0.06301369863013699
15319,Santa Barbara,18-49,204141.0,204141.0,2021-03-14,264.0,12598.0,52.0,13743.0,294.0,26341.0,177800.0,177800.0,0.12903336419435585,0.06732111628727203
15320,Lassen,0-17,4381.0,358.0,2020-12-15,,,,,,,,,,
15321,Santa Barbara,18-49,204141.0,204141.0,2021-03-13,1741.0,12356.0,174.0,13691.0,1861.0,26047.0,178094.0,178094.0,0.1275931831430237,0.0670663903870364
15322,Inyo,50-64,3650.0,3650.0,2021-02-12,32.0,270.0,30.0,310.0,32.0,580.0,3070.0,3070.0,0.1589041095890411,0.08493150684931507
15323,Santa Barbara,18-49,204141.0,204141.0,2021-03-12,977.0,10669.0,321.0,13517.0,1187.0,24186.0,179955.0,179955.0,0.11847693505959117,0.06621403833624799
15324,Inyo,50-64,3650.0,3650.0,2021-04-16,8.0,801.0,6.0,1106.0,8.0,1907.0,1743.0,1743.0,0.5224657534246575,0.303013698630137
15325,Santa Barbara,18-49,204141.0,204141.0,2021-03-11,1056.0,9803.0,867.0,13196.0,1716.0,22999.0,181142.0,181142.0,0.11266232652921265,0.06464159575979347
15326,Inyo,50-64,3650.0,3650.0,2021-02-19,0.0,206.0,20.0,384.0,0.0,590.0,3060.0,3060.0,0.16164383561643836,0.1052054794520548
15327,Santa Barbara,18-49,204141.0,204141.0,2021-03-10,541.0,8954.0,825.0,12329.0,1202.0,21283.0,182858.0,182858.0,0.10425637182143714,0.06039453123086494
15328,Inyo,50-64,3650.0,3650.0,2021-02-21,9.0,228.0,0.0,384.0,9.0,612.0,3038.0,3038.0,0.16767123287671232,0.1052054794520548
15329,Santa Barbara,18-49,204141.0,204141.0,2021-03-09,393.0,8577.0,773.0,11504.0,830.0,20081.0,184060.0,184060.0,0.09836828466599067,0.05635320685212672
15330,Inyo,50-64,3650.0,3650.0,2021-02-27,0.0,200.0,2.0,451.0,0.0,651.0,2999.0,2999.0,0.17835616438356164,0.12356164383561644
15331,Santa Barbara,18-49,204141.0,204141.0,2021-03-08,304.0,8520.0,231.0,10731.0,496.0,19251.0,184890.0,184890.0,0.09430246741222978,0.05256660837362411
15332,Inyo,50-64,3650.0,3650.0,2021-03-07,3.0,209.0,0.0,515.0,3.0,724.0,2926.0,2926.0,0.19835616438356166,0.1410958904109589
15333,Santa Barbara,18-49,204141.0,204141.0,2021-03-07,148.0,8255.0,96.0,10500.0,232.0,18755.0,185386.0,185386.0,0.09187277420998231,0.05143503754757741
15334,Inyo,50-64,3650.0,3650.0,2021-03-02,21.0,211.0,13.0,465.0,21.0,676.0,2974.0,2974.0,0.1852054794520548,0.1273972602739726
15335,Santa Barbara,18-49,204141.0,204141.0,2021-03-06,695.0,8119.0,181.0,10404.0,811.0,18523.0,185618.0,185618.0,0.09073630480893108,0.050964774347142416
15336,Inyo,50-64,3650.0,3650.0,2021-03-10,8.0,268.0,6.0,528.0,8.0,796.0,2854.0,2854.0,0.21808219178082192,0.14465753424657535
15337,Santa Barbara,18-49,204141.0,204141.0,2021-03-05,797.0,7489.0,147.0,10223.0,828.0,17712.0,186429.0,186429.0,0.0867635604802563,0.050078132271322275
15338,Inyo,50-64,3650.0,3650.0,2021-03-15,12.0,305.0,3.0,576.0,14.0,881.0,2769.0,2769.0,0.24136986301369864,0.1578082191780822
15339,Santa Barbara,18-49,204141.0,204141.0,2021-03-04,489.0,6808.0,75.0,10076.0,489.0,16884.0,187257.0,187257.0,0.08270754037650448,0.04935804174565619
15340,Inyo,50-64,3650.0,3650.0,2021-03-23,41.0,453.0,16.0,616.0,42.0,1069.0,2581.0,2581.0,0.2928767123287671,0.16876712328767124
15341,Santa Barbara,18-49,204141.0,204141.0,2021-03-03,1050.0,6394.0,106.0,10001.0,1050.0,16395.0,187746.0,187746.0,0.08031213719928873,0.04899064862031635
15342,Inyo,50-64,3650.0,3650.0,2021-03-29,60.0,686.0,8.0,651.0,62.0,1337.0,2313.0,2313.0,0.3663013698630137,0.17835616438356164
15343,Santa Barbara,18-49,204141.0,204141.0,2021-03-02,1072.0,5450.0,115.0,9895.0,1072.0,15345.0,188796.0,188796.0,0.07516863344453098,0.048471399669836046
15344,Inyo,50-64,3650.0,3650.0,2021-04-05,17.0,795.0,45.0,782.0,17.0,1577.0,2073.0,2073.0,0.43205479452054796,0.21424657534246574
15345,Santa Barbara,18-49,204141.0,204141.0,2021-03-01,180.0,4493.0,109.0,9780.0,180.0,14273.0,189868.0,189868.0,0.06991736103967355,0.04790806354431496
15346,Inyo,50-64,3650.0,3650.0,2021-04-09,10.0,859.0,26.0,944.0,20.0,1803.0,1847.0,1847.0,0.49397260273972604,0.2586301369863014
15347,Santa Barbara,18-49,204141.0,204141.0,2021-02-28,360.0,4422.0,34.0,9671.0,360.0,14093.0,190048.0,190048.0,0.06903561753885795,0.04737411886882106
15348,Inyo,18-49,5721.0,5721.0,2020-12-23,40.0,240.0,0.0,0.0,40.0,240.0,5481.0,5481.0,0.04195070791819612,0.0
15349,Santa Barbara,18-49,204141.0,204141.0,2021-02-27,149.0,4096.0,79.0,9637.0,149.0,13733.0,190408.0,190408.0,0.06727213053722672,0.047207567318667
15350,Inyo,50-64,3650.0,3650.0,2021-04-19,10.0,781.0,31.0,1137.0,10.0,1918.0,1732.0,1732.0,0.5254794520547945,0.3115068493150685
15351,Santa Barbara,18-49,204141.0,204141.0,2021-02-26,158.0,4026.0,161.0,9558.0,158.0,13584.0,190557.0,190557.0,0.06654224286155158,0.04682057989330904
15352,Inyo,50-64,3650.0,3650.0,2021-04-23,5.0,646.0,36.0,1318.0,5.0,1964.0,1686.0,1686.0,0.538082191780822,0.3610958904109589
15353,Santa Barbara,18-49,204141.0,204141.0,2021-02-25,118.0,4029.0,297.0,9397.0,118.0,13426.0,190715.0,190715.0,0.06576826801083564,0.046031909317579514
15354,Inyo,50-64,3650.0,3650.0,2021-04-27,7.0,657.0,17.0,1376.0,7.0,2033.0,1617.0,1617.0,0.556986301369863,0.376986301369863
15355,Santa Barbara,18-49,204141.0,204141.0,2021-02-24,103.0,4208.0,438.0,9100.0,103.0,13308.0,190833.0,190833.0,0.06519023616030097,0.044577032541233755
15356,Inyo,18-49,5721.0,5721.0,2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,5721.0,5721.0,0.0,0.0
15357,Santa Barbara,18-49,204141.0,204141.0,2021-02-23,121.0,4543.0,474.0,8662.0,121.0,13205.0,190936.0,190936.0,0.06468568293483426,0.042431456689249095
15358,Inyo,18-49,5721.0,5721.0,2020-12-19,47.0,47.0,0.0,0.0,47.0,47.0,5674.0,5674.0,0.008215346967313407,0.0
15359,Santa Barbara,18-49,204141.0,204141.0,2021-02-22,85.0,4896.0,96.0,8188.0,85.0,13084.0,191057.0,191057.0,0.06409295535928598,0.04010953213710132
15360,Inyo,18-49,5721.0,5721.0,2020-12-21,49.0,130.0,0.0,0.0,49.0,130.0,5591.0,5591.0,0.02272330012235623,0.0
15361,Santa Barbara,18-49,204141.0,204141.0,2021-02-21,12.0,4907.0,13.0,8092.0,12.0,12999.0,191142.0,191142.0,0.06367657648390083,0.039639268936666326
15362,Inyo,18-49,5721.0,5721.0,2021-01-08,3.0,416.0,3.0,3.0,4.0,419.0,5302.0,5302.0,0.0732389442405174,0.0005243838489774515
15363,Santa Barbara,18-49,204141.0,204141.0,2021-02-20,76.0,4908.0,173.0,8079.0,76.0,12987.0,191154.0,191154.0,0.06361779358384646,0.03957558746160742
15364,Inyo,18-49,5721.0,5721.0,2020-12-25,1.0,255.0,0.0,0.0,1.0,255.0,5466.0,5466.0,0.04457262716308338,0.0
15365,Santa Barbara,18-49,204141.0,204141.0,2021-02-19,207.0,5005.0,120.0,7906.0,207.0,12911.0,191230.0,191230.0,0.06324550188350209,0.038728133985823525
15366,Inyo,18-49,5721.0,5721.0,2020-12-28,18.0,305.0,0.0,0.0,18.0,305.0,5416.0,5416.0,0.05331235797937423,0.0
15367,Santa Barbara,18-49,204141.0,204141.0,2021-02-18,56.0,4918.0,121.0,7786.0,56.0,12704.0,191437.0,191437.0,0.062231496857564135,0.03814030498527978
15368,Inyo,18-49,5721.0,5721.0,2020-12-30,36.0,354.0,0.0,0.0,36.0,354.0,5367.0,5367.0,0.06187729417933928,0.0
15369,Santa Barbara,18-49,204141.0,204141.0,2021-02-17,72.0,4983.0,262.0,7665.0,72.0,12648.0,191493.0,191493.0,0.06195717665731039,0.03754757740973151
15370,Inyo,18-49,5721.0,5721.0,2020-12-31,0.0,354.0,0.0,0.0,0.0,354.0,5367.0,5367.0,0.06187729417933928,0.0
15371,Santa Barbara,18-49,204141.0,204141.0,2021-02-16,84.0,5173.0,691.0,7403.0,84.0,12576.0,191565.0,191565.0,0.061604479256984146,0.03626415075854434
15372,Inyo,18-49,5721.0,5721.0,2021-01-03,1.0,355.0,0.0,0.0,1.0,355.0,5366.0,5366.0,0.062052088795665095,0.0
15373,Santa Barbara,18-49,204141.0,204141.0,2021-02-15,26.0,5780.0,101.0,6712.0,26.0,12492.0,191649.0,191649.0,0.061192998956603524,0.032879235430413295
15374,Inyo,18-49,5721.0,5721.0,2021-01-05,17.0,373.0,0.0,0.0,17.0,373.0,5348.0,5348.0,0.0651983918895298,0.0
15375,Santa Barbara,18-49,204141.0,204141.0,2021-02-14,20.0,5855.0,21.0,6611.0,20.0,12466.0,191675.0,191675.0,0.061065636006485714,0.03238447935495564
15376,Inyo,18-49,5721.0,5721.0,2021-01-12,5.0,233.0,75.0,199.0,5.0,432.0,5289.0,5289.0,0.07551127425275302,0.03478412864883761
15377,Santa Barbara,18-49,204141.0,204141.0,2021-02-13,72.0,5856.0,152.0,6590.0,72.0,12446.0,191695.0,191695.0,0.06096766450639509,0.03228160927986049
15378,Inyo,18-49,5721.0,5721.0,2021-01-14,24.0,217.0,9.0,249.0,24.0,466.0,5255.0,5255.0,0.08145429120783079,0.043523859465128475
15379,Santa Barbara,18-49,204141.0,204141.0,2021-02-12,120.0,5936.0,513.0,6438.0,120.0,12374.0,191767.0,191767.0,0.06061496710606885,0.031537025879171746
15380,Inyo,18-49,5721.0,5721.0,2021-01-24,0.0,279.0,0.0,339.0,0.0,618.0,5103.0,5103.0,0.108023072889355,0.05925537493445202
15381,Santa Barbara,18-49,204141.0,204141.0,2021-02-11,100.0,6329.0,442.0,5925.0,100.0,12254.0,191887.0,191887.0,0.0600271381055251,0.029024056901847253
15382,Inyo,18-49,5721.0,5721.0,2021-01-16,1.0,215.0,32.0,281.0,1.0,496.0,5225.0,5225.0,0.08669812969760532,0.04911728718755462
15383,Santa Barbara,18-49,204141.0,204141.0,2021-02-10,149.0,6671.0,435.0,5483.0,149.0,12154.0,191987.0,191987.0,0.059537280605071984,0.02685888674984447
15384,Inyo,18-49,5721.0,5721.0,2021-01-22,32.0,273.0,1.0,339.0,32.0,612.0,5109.0,5109.0,0.10697430519140011,0.05925537493445202
15385,Santa Barbara,18-49,204141.0,204141.0,2021-02-09,194.0,6957.0,763.0,5048.0,194.0,12005.0,192136.0,192136.0,0.05880739292939684,0.024728006622873406
15386,Kern,0-17,252241.0,27756.0,2020-12-26,0.0,0.0,0.0,0.0,0.0,0.0,252241.0,27756.0,0.0,0.0
15387,Santa Barbara,18-49,204141.0,204141.0,2021-02-08,62.0,7526.0,89.0,4285.0,62.0,11811.0,192330.0,192330.0,0.05785706937851779,0.020990393894416114
15388,Kern,0-17,252241.0,27756.0,2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,252241.0,27756.0,0.0,0.0
15389,Santa Barbara,18-49,204141.0,204141.0,2021-02-07,33.0,7553.0,14.0,4196.0,33.0,11749.0,192392.0,192392.0,0.05755335772823686,0.02055442071901284
15390,Kern,0-17,252241.0,27756.0,2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,252241.0,27756.0,0.0,0.0
15391,Santa Barbara,18-49,204141.0,204141.0,2021-02-06,87.0,7534.0,245.0,4182.0,87.0,11716.0,192425.0,192425.0,0.05739170475308733,0.0204858406689494
15392,Kern,0-17,252241.0,27756.0,2021-04-18,108.0,2956.0,200.0,950.0,108.0,3906.0,248335.0,23850.0,0.01548519075011596,0.003766239429751706
15393,Santa Barbara,18-49,204141.0,204141.0,2021-02-05,197.0,7692.0,307.0,3937.0,197.0,11629.0,192512.0,192512.0,0.056965528727693115,0.019285689792839265
15394,Kern,0-17,252241.0,27756.0,2021-04-25,50.0,3142.0,13.0,1460.0,50.0,4602.0,247639.0,23154.0,0.01824445669022879,0.005788115334144727
15395,Santa Barbara,18-49,204141.0,204141.0,2021-02-04,222.0,7802.0,156.0,3630.0,222.0,11432.0,192709.0,192709.0,0.05600050945180047,0.01778182726644819
15396,Kern,0-17,252241.0,27756.0,2021-04-19,68.0,2952.0,72.0,1022.0,68.0,3974.0,248267.0,23782.0,0.01575477420403503,0.004051680733901309
15397,Santa Barbara,18-49,204141.0,204141.0,2021-02-03,261.0,7736.0,226.0,3474.0,261.0,11210.0,192931.0,192931.0,0.054913025800794546,0.017017649565741325
15398,Kern,0-17,252241.0,27756.0,2021-04-27,46.0,2992.0,118.0,1701.0,46.0,4693.0,247548.0,23063.0,0.018605222782973427,0.00674355081053437
15399,Santa Barbara,18-49,204141.0,204141.0,2021-02-02,346.0,7701.0,259.0,3248.0,346.0,10949.0,193192.0,193192.0,0.05363449772461191,0.01591057161471728
15400,Kern,0-17,252241.0,27756.0,2021-04-26,45.0,3064.0,123.0,1583.0,45.0,4647.0,247594.0,23109.0,0.018422857505322292,0.006275744228733632
15401,Santa Barbara,18-49,204141.0,204141.0,2021-02-01,93.0,7614.0,127.0,2989.0,93.0,10603.0,193538.0,193538.0,0.05193959077304412,0.014641840688543703
15402,Kern,0-17,252241.0,27756.0,2021-04-24,98.0,3105.0,79.0,1447.0,98.0,4552.0,247689.0,23204.0,0.018046233562347122,0.005736577320895493
15403,Santa Barbara,18-49,204141.0,204141.0,2021-01-31,48.0,7648.0,22.0,2862.0,48.0,10510.0,193631.0,193631.0,0.05148402329762272,0.014019721662968242
15404,Kern,0-17,252241.0,27756.0,2021-04-23,109.0,3086.0,110.0,1368.0,109.0,4454.0,247787.0,23302.0,0.01765771623169905,0.0054233847788424565
15405,Santa Barbara,18-49,204141.0,204141.0,2021-01-30,116.0,7622.0,222.0,2840.0,116.0,10462.0,193679.0,193679.0,0.05124889169740522,0.013911953012868556
15406,Kern,0-17,252241.0,27756.0,2021-04-22,109.0,3087.0,75.0,1258.0,109.0,4345.0,247896.0,23411.0,0.01722558981291701,0.004987293897502785
15407,Santa Barbara,18-49,204141.0,204141.0,2021-01-29,153.0,7728.0,142.0,2618.0,153.0,10346.0,193795.0,193795.0,0.05068065699687961,0.012824469361862633
15408,Kern,0-17,252241.0,27756.0,2021-04-21,166.0,3053.0,114.0,1183.0,166.0,4236.0,248005.0,23520.0,0.016793463394134973,0.004689959205680282
15409,Santa Barbara,18-49,204141.0,204141.0,2021-01-28,214.0,7717.0,134.0,2476.0,214.0,10193.0,193948.0,193948.0,0.04993117502118634,0.012128871711219206
15410,Kern,0-17,252241.0,27756.0,2021-04-09,297.0,2393.0,55.0,340.0,299.0,2733.0,249508.0,25023.0,0.010834876170012012,0.0013479172695953473
15411,Santa Barbara,18-49,204141.0,204141.0,2021-01-27,261.0,7637.0,144.0,2342.0,262.0,9979.0,194162.0,194162.0,0.04888287997021666,0.011472462660612028
15412,Kern,0-17,252241.0,27756.0,2021-04-10,150.0,2494.0,51.0,391.0,152.0,2885.0,249356.0,24871.0,0.011437474478772285,0.0015501048600346495
15413,Santa Barbara,18-49,204141.0,204141.0,2021-01-26,304.0,7519.0,136.0,2198.0,304.0,9717.0,194424.0,194424.0,0.0475994533190295,0.010767067859959538
15414,Plumas,0-17,2759.0,402.0,2021-04-17,,,,,,,,,,
15415,Santa Barbara,18-49,204141.0,204141.0,2021-01-25,164.0,7351.0,146.0,2062.0,165.0,9413.0,194728.0,194728.0,0.04611028651765201,0.010100861659343298
15416,Kern,0-17,252241.0,27756.0,2021-04-08,214.0,2149.0,43.0,285.0,215.0,2434.0,249807.0,25322.0,0.009649501865279634,0.0011298718289255117
15417,Santa Barbara,18-49,204141.0,204141.0,2021-01-24,52.0,7332.0,7.0,1916.0,52.0,9248.0,194893.0,194893.0,0.04530202164190437,0.009385669708681744
15418,Kern,0-17,252241.0,27756.0,2021-04-05,168.0,1616.0,10.0,194.0,168.0,1810.0,250431.0,25946.0,0.007175677229316408,0.0007691057361808747
15419,Santa Barbara,18-49,204141.0,204141.0,2021-01-23,185.0,7287.0,242.0,1909.0,185.0,9196.0,194945.0,194945.0,0.04504729574166875,0.009351379683650025
15420,Kern,0-17,252241.0,27756.0,2021-04-03,83.0,1452.0,18.0,175.0,83.0,1627.0,250614.0,26129.0,0.0064501805812695,0.0006937809475858405
15421,Santa Barbara,18-49,204141.0,204141.0,2021-01-22,287.0,7344.0,59.0,1667.0,287.0,9011.0,195130.0,195130.0,0.04414105936583048,0.00816592453255348
15422,Kern,0-17,252241.0,27756.0,2021-04-01,109.0,1281.0,19.0,141.0,109.0,1422.0,250819.0,26334.0,0.005637465756954658,0.0005589892206263058
15423,Santa Barbara,18-49,204141.0,204141.0,2021-01-21,296.0,7116.0,100.0,1608.0,296.0,8724.0,195417.0,195417.0,0.04273516833953003,0.00787690860728614
15424,Kern,0-17,252241.0,27756.0,2021-03-31,124.0,1191.0,11.0,122.0,124.0,1313.0,250928.0,26443.0,0.005205339338172621,0.0004836644320312717
15425,Santa Barbara,18-49,204141.0,204141.0,2021-01-20,384.0,6920.0,137.0,1508.0,384.0,8428.0,195713.0,195713.0,0.0412851901381888,0.007387051106833022
15426,Kern,0-17,252241.0,27756.0,2021-03-27,132.0,751.0,8.0,96.0,132.0,847.0,251394.0,26909.0,0.003357899786315468,0.00038058840553280396
15427,Santa Barbara,18-49,204141.0,204141.0,2021-01-19,612.0,6673.0,115.0,1371.0,612.0,8044.0,196097.0,196097.0,0.039404137336448826,0.006715946331212251
15428,Kern,0-17,252241.0,27756.0,2021-03-26,87.0,627.0,7.0,88.0,88.0,715.0,251526.0,27041.0,0.002834590728707863,0.00034887270507173696
15429,Santa Barbara,18-49,204141.0,204141.0,2021-01-18,427.0,6176.0,76.0,1256.0,427.0,7432.0,196709.0,196709.0,0.03640620943367574,0.006152610205691165
15430,Kern,0-17,252241.0,27756.0,2021-03-22,24.0,446.0,1.0,57.0,24.0,503.0,251738.0,27253.0,0.0019941246664895874,0.00022597436578510234
15431,Santa Barbara,18-49,204141.0,204141.0,2021-01-17,10.0,5825.0,2.0,1180.0,10.0,7005.0,197136.0,197136.0,0.03431451790674093,0.005780318505346794
15432,Kern,0-17,252241.0,27756.0,2021-03-21,24.0,423.0,3.0,56.0,27.0,479.0,251762.0,27277.0,0.0018989775651063864,0.00022200990322746895
15433,Santa Barbara,18-49,204141.0,204141.0,2021-01-16,252.0,5817.0,24.0,1178.0,252.0,6995.0,197146.0,197146.0,0.034265532156695616,0.005770521355337732
15434,Kern,0-17,252241.0,27756.0,2021-03-18,50.0,310.0,4.0,44.0,51.0,354.0,251887.0,27402.0,0.0014034197454022145,0.00017443635253586848
15435,Santa Barbara,18-49,204141.0,204141.0,2021-01-15,507.0,5589.0,54.0,1154.0,507.0,6743.0,197398.0,197398.0,0.03303109125555376,0.005652955555228984
15436,Kern,0-17,252241.0,27756.0,2021-03-17,41.0,263.0,7.0,40.0,43.0,303.0,251938.0,27453.0,0.0012012321549629125,0.00015857850230533498
15437,Santa Barbara,18-49,204141.0,204141.0,2021-01-14,527.0,5136.0,31.0,1100.0,528.0,6236.0,197905.0,197905.0,0.03054751372825645,0.0053884325049843
15438,Kern,0-17,252241.0,27756.0,2021-03-13,21.0,184.0,2.0,26.0,22.0,210.0,252031.0,27546.0,0.0008325371371030086,0.00010307602649846774
15439,Santa Barbara,18-49,204141.0,204141.0,2021-01-13,419.0,4639.0,75.0,1069.0,419.0,5708.0,198433.0,198433.0,0.027961066125863986,0.005236576679843834
15440,Kern,0-17,252241.0,27756.0,2021-03-12,15.0,164.0,2.0,24.0,16.0,188.0,252053.0,27568.0,0.0007453189608350744,9.514710138320099e-05
15441,Santa Barbara,18-49,204141.0,204141.0,2021-01-12,537.0,4295.0,88.0,994.0,537.0,5289.0,198852.0,198852.0,0.02590856319896542,0.004869183554503995
15442,Kern,0-17,252241.0,27756.0,2021-03-05,12.0,83.0,1.0,20.0,12.0,103.0,252138.0,27653.0,0.0004083396434362376,7.928925115266749e-05
15443,Santa Barbara,18-49,204141.0,204141.0,2021-01-11,233.0,3846.0,118.0,906.0,233.0,4752.0,199389.0,199389.0,0.023278028421532176,0.004438108954105251
15444,Kern,0-17,252241.0,27756.0,2021-03-03,14.0,64.0,0.0,19.0,14.0,83.0,252158.0,27673.0,0.0003290503922835701,7.532478859503411e-05
15445,Santa Barbara,18-49,204141.0,204141.0,2021-01-10,22.0,3731.0,12.0,788.0,22.0,4519.0,199622.0,199622.0,0.02213666044547641,0.0038600771035705713
15446,Kern,0-17,252241.0,27756.0,2021-03-01,4.0,45.0,0.0,19.0,4.0,64.0,252177.0,27692.0,0.00025372560368853596,7.532478859503411e-05
15447,Santa Barbara,18-49,204141.0,204141.0,2021-01-09,201.0,3721.0,165.0,776.0,201.0,4497.0,199644.0,199644.0,0.022028891795376725,0.003801294203516197
15448,Kern,0-17,252241.0,27756.0,2021-02-28,2.0,41.0,1.0,19.0,2.0,60.0,252181.0,27696.0,0.00023786775345800246,7.532478859503411e-05
15449,Santa Barbara,18-49,204141.0,204141.0,2021-01-08,367.0,3685.0,292.0,611.0,367.0,4296.0,199845.0,199845.0,0.02104427821946596,0.0029930293277685522
15450,Kern,0-17,252241.0,27756.0,2021-02-23,4.0,25.0,2.0,17.0,4.0,42.0,252199.0,27714.0,0.00016650742742060172,6.739586347976737e-05
15451,Santa Barbara,18-49,204141.0,204141.0,2021-01-07,299.0,3610.0,270.0,319.0,299.0,3929.0,200212.0,200212.0,0.019246501192803012,0.001562645426445447
15452,Kern,0-17,252241.0,27756.0,2021-02-21,1.0,19.0,0.0,15.0,1.0,34.0,252207.0,27722.0,0.00013479172695953474,5.9466938364500614e-05
15453,Santa Barbara,18-49,204141.0,204141.0,2021-01-06,351.0,3581.0,29.0,49.0,351.0,3630.0,200511.0,200511.0,0.01778182726644819,0.0002400301752220279
15454,Kern,0-17,252241.0,27756.0,2021-02-17,2.0,15.0,1.0,13.0,2.0,28.0,252213.0,27728.0,0.00011100495161373448,5.153801324923387e-05
15455,Santa Barbara,18-49,204141.0,204141.0,2021-01-05,334.0,3259.0,20.0,20.0,334.0,3279.0,200862.0,200862.0,0.016062427439857745,9.797150009062364e-05
15456,Kern,0-17,252241.0,27756.0,2021-02-16,1.0,14.0,0.0,12.0,1.0,26.0,252215.0,27730.0,0.00010307602649846774,4.7573550691600495e-05
15457,Santa Barbara,18-49,204141.0,204141.0,2021-01-04,161.0,2945.0,0.0,0.0,161.0,2945.0,201196.0,201196.0,0.01442630338834433,0.0
